Date,Price,Volume,Hashrate
6/23/2012,6.442162456,147597.7379,
6/24/2012,6.332980861,230263.5917,
6/25/2012,6.21844283,421418.3764,
6/26/2012,6.30648465,342161.3892,
6/27/2012,6.432293117,363500.6523,
6/28/2012,6.487567413,322786.9319,
6/29/2012,6.556776882,259546.4818,
6/30/2012,6.564231689,153715.2273,
7/1/2012,6.557946458,146607.203,
7/2/2012,6.616975998,253729.6473,
7/3/2012,6.545042112,494515.8331,
7/4/2012,6.503586786,244248.5837,
7/5/2012,6.591154716,333040.8513,
7/6/2012,6.572114981,321905.6475,
7/7/2012,6.661768178,288069.307,
7/8/2012,6.691817173,147213.0962,
7/9/2012,6.759145346,476519.5931,
7/10/2012,7.041804864,531328.5005,
7/11/2012,7.112819653,315608.8407,
7/12/2012,7.163381306,525207.9795,
7/13/2012,7.568535494,537297.2676,
7/14/2012,7.522391709,146842.8577,
7/15/2012,7.551767458,229982.08,
7/16/2012,7.742494794,920837.9766,
7/17/2012,8.284023306,1850799.946,
7/18/2012,8.842876266,1015469.563,
7/19/2012,8.921406583,510767.5751,
7/20/2012,8.235108682,1306684.609,
7/21/2012,8.600531838,1293212.378,
7/22/2012,8.594778213,284912.55,
7/23/2012,8.520293386,1284820.893,
7/24/2012,8.518805351,390040.7338,
7/25/2012,8.423367573,601460.483,
7/26/2012,8.588994693,318159.569,
7/27/2012,8.691740993,264144.7747,
7/28/2012,8.771027766,168712.8143,
7/29/2012,8.69214482,109375.6724,
7/30/2012,8.802843327,530713.9286,
7/31/2012,9.114278688,688052.3694,
8/1/2012,9.34529354,697739.5138,
8/2/2012,9.722610481,1350816.074,
8/3/2012,10.57969479,778208.9803,
8/4/2012,10.93812825,612814.3993,
8/5/2012,10.435843,805625.4347,
8/6/2012,10.7312969,665733.0745,
8/7/2012,10.80272883,488252.3745,
8/8/2012,10.96173669,409688.0523,
8/9/2012,11.1718528,1256520.726,
8/10/2012,11.21965887,824407.3616,
8/11/2012,11.40171596,277495.6876,
8/12/2012,11.47568677,411395.4449,
8/13/2012,11.62825087,718820.1439,
8/14/2012,11.89351564,620395.1434,
8/15/2012,12.42744518,794791.3713,
8/16/2012,13.22961239,1404338.02,
8/17/2012,14.02295705,3123189.803,
8/18/2012,11.91100805,1118622.246,
8/19/2012,9.762779642,2339254.849,
8/20/2012,9.707031183,1930334.425,
8/21/2012,10.11888707,786715.6024,
8/22/2012,9.974267899,773526.1862,
8/23/2012,9.985589297,621778.528,
8/24/2012,10.15360336,1026575.627,
8/25/2012,10.45197481,445537.417,
8/26/2012,10.55552031,320736.9131,
8/27/2012,11.22737973,2054964.007,
8/28/2012,10.97137147,655603.5459,
8/29/2012,10.91829292,671111.5484,
8/30/2012,10.76141388,392919.6014,
8/31/2012,10.43918337,755376.8022,
9/1/2012,10.03400588,255674.6623,
9/2/2012,10.00557256,286275.284,
9/3/2012,10.28667728,269203.2381,
9/4/2012,10.28985128,412685.389,
9/5/2012,10.48611767,688414.898,
9/6/2012,10.86737439,777102.0215,
9/7/2012,11.13190517,420042.6888,
9/8/2012,11.03094394,288281.0246,
9/9/2012,11.09271946,178948.2702,
9/10/2012,11.00393404,503094.1851,
9/11/2012,11.05695074,784218.5488,
9/12/2012,11.18657125,693522.7626,
9/13/2012,11.32234622,265639.6896,
9/14/2012,11.53999427,528536.6596,
9/15/2012,11.64068186,207923.3238,
9/16/2012,11.78831814,380410.0822,
9/17/2012,11.82189966,332340.5417,
9/18/2012,11.94116329,546321.9958,
9/19/2012,12.27745424,551015.1745,
9/20/2012,12.47821332,425621.0784,
9/21/2012,12.30438749,485810.1431,
9/22/2012,12.19726981,199137.8274,
9/23/2012,12.01591622,497911.5559,
9/24/2012,12.02700016,364809.0436,
9/25/2012,12.02490626,321964.8815,
9/26/2012,12.12688222,343411.3948,
9/27/2012,12.2618891,290522.2526,
9/28/2012,12.30013264,383265.925,
9/29/2012,12.38130737,228999.0682,
9/30/2012,12.33557029,105640.3989,
10/1/2012,12.29443927,383593.5043,
10/2/2012,12.48789781,738865.2207,
10/3/2012,12.81275513,513496.2624,
10/4/2012,12.84882608,560348.6623,
10/5/2012,12.69578485,491546.4919,
10/6/2012,12.63378722,351147.1129,
10/7/2012,12.07987174,816710.4087,
10/8/2012,11.41245555,1163706.108,
10/9/2012,11.96969436,604648.4315,
10/10/2012,12.05523928,389764.4453,
10/11/2012,12.04589874,287777.6042,
10/12/2012,12.04002473,274856.6949,
10/13/2012,11.97998106,158553.374,
10/14/2012,11.90989646,283886.7949,
10/15/2012,11.69004868,364051.7081,
10/16/2012,11.80988105,507710.2571,
10/17/2012,11.81068987,328838.2214,
10/18/2012,11.84491843,280758.6349,
10/19/2012,11.76278053,401910.8156,
10/20/2012,11.68966826,273502.8581,
10/21/2012,11.64487921,136874.3255,
10/22/2012,11.60063291,473079.3855,
10/23/2012,11.63355235,694081.2218,
10/24/2012,11.59035126,301595.7253,
10/25/2012,11.10519351,989408.7251,
10/26/2012,10.28581498,1062403.255,
10/27/2012,10.20817509,547688.3502,
10/28/2012,10.04140091,275860.3596,
10/29/2012,10.50985315,486604.9232,
10/30/2012,10.70235785,370855.7969,
10/31/2012,10.87265386,521398.5858,
11/1/2012,10.97138153,615301.3671,
11/2/2012,10.60614061,347936.3373,
11/3/2012,10.50628033,253897.832,
11/4/2012,10.4670294,270184.2742,
11/5/2012,10.55025435,373964.4468,
11/6/2012,10.6241561,374146.8233,
11/7/2012,10.82600669,439231.4377,
11/8/2012,10.78163469,363590.1979,
11/9/2012,10.77550511,225885.1173,
11/10/2012,10.78518056,181601.6572,
11/11/2012,10.72065548,188875.8233,
11/12/2012,10.83885627,526759.3357,
11/13/2012,10.8848875,248093.4837,
11/14/2012,10.87099368,311087.0629,
11/15/2012,10.92805175,430904.0636,
11/16/2012,11.36078018,829137.7015,
11/17/2012,11.59434733,274300.0454,
11/18/2012,11.62841204,230474.3988,
11/19/2012,11.63792333,412648.7353,
11/20/2012,11.65068419,378857.3613,
11/21/2012,11.64175879,305736.4815,
11/22/2012,11.92029341,890889.3693,
11/23/2012,12.11836083,293882.7767,
11/24/2012,12.26404927,282052.3834,
11/25/2012,12.33338562,346521.7789,
11/26/2012,12.35925795,533744.6698,
11/27/2012,12.07234312,529680.4443,
11/28/2012,12.2146964,471089.0857,
11/29/2012,12.28409452,424539.0432,
11/30/2012,12.43932837,382201.976,
12/1/2012,12.46926913,245556.56,
12/2/2012,12.45317484,226639.6078,
12/3/2012,12.46717707,465128.5883,
12/4/2012,12.72019923,954213.3253,
12/5/2012,13.19740951,499210.7952,
12/6/2012,13.36902701,733602.6104,
12/7/2012,13.31912132,578612.0632,
12/8/2012,13.34264927,214363.1725,
12/9/2012,13.17026327,421766.5111,
12/10/2012,13.25527649,479558.6978,
12/11/2012,13.3533733,452972.3593,
12/12/2012,13.46827181,620352.3614,
12/13/2012,13.5118623,441184.2058,
12/14/2012,13.58291271,1072901.527,
12/15/2012,13.48091186,246793.4535,
12/16/2012,13.39001599,622536.0835,
12/17/2012,13.18440415,973591.2676,
12/18/2012,13.13855869,404891.931,
12/19/2012,13.20747486,656516.0902,
12/20/2012,13.29864082,566375.7414,
12/21/2012,13.36116838,426531.8231,
12/22/2012,13.29368847,255298.755,
12/23/2012,13.16794357,350587.7279,
12/24/2012,13.20978984,270081.7647,
12/25/2012,13.22211802,218149.6608,
12/26/2012,13.20048723,260878.5106,
12/27/2012,13.23346956,339741.1883,
12/28/2012,13.27266706,426897.9266,
12/29/2012,13.32085175,383834.7632,
12/30/2012,13.29447205,194492.6879,
12/31/2012,13.33537876,253572.4337,
1/1/2013,13.32250672,435926.1512,
1/2/2013,13.25193128,287030.283,
1/3/2013,13.26651586,319255.5503,
1/4/2013,13.27484254,488811.8489,
1/5/2013,13.31124226,377440.6262,
1/6/2013,13.27429518,197850.5868,
1/7/2013,13.31499202,454767.3583,
1/8/2013,13.45150547,739171.1942,
1/9/2013,13.64546591,524974.5152,
1/10/2013,13.83330055,868431.4512,
1/11/2013,14.06565129,640999.028,
1/12/2013,14.11935076,435079.9014,
1/13/2013,14.04972711,589901.5531,
1/14/2013,14.07936338,414073.0906,
1/15/2013,14.15949881,851902.0511,
1/16/2013,14.3759903,806416.0227,
1/17/2013,14.90017709,1159001.917,
1/18/2013,15.58966486,1054385.989,
1/19/2013,15.39750546,608936.7954,
1/20/2013,15.54096748,487811.8518,
1/21/2013,16.27306708,1248201.935,
1/22/2013,16.93699257,1204579.983,
1/23/2013,17.17315191,1026961.303,
1/24/2013,17.96247056,3534290.344,
1/25/2013,16.92748087,1514289.122,
1/26/2013,17.04630316,686465.7599,
1/27/2013,17.41903486,538522.7617,
1/28/2013,18.13925783,1239632.668,
1/29/2013,19.02415604,1917795.242,
1/30/2013,19.27452457,1010523.787,
1/31/2013,20.26586998,2301693.613,
2/1/2013,20.64812378,1209020.475,
2/2/2013,19.96367797,1754579.991,
2/3/2013,20.06555909,824094.7415,
2/4/2013,20.40742567,1222019.804,
2/5/2013,20.42638542,715737.4222,
2/6/2013,20.89993382,1280324.144,
2/7/2013,21.40721987,1649655.032,
2/8/2013,22.35361788,1224884.247,
2/9/2013,23.09729114,1012489.649,
2/10/2013,23.39749582,1446524.33,
2/11/2013,23.8574701,887337.1662,
2/12/2013,25.03010327,2222679.48,
2/13/2013,25.44452122,2571051.793,
2/14/2013,25.91732509,4073467.869,
2/15/2013,26.9484177,1539013.897,
2/16/2013,27.10348668,680945.3889,
2/17/2013,26.85496335,2300377.738,
2/18/2013,26.67014051,919829.4021,
2/19/2013,28.07116899,3244201.873,
2/20/2013,29.36317075,1290396.479,
2/21/2013,29.65900483,1204373.802,
2/22/2013,30.41711499,2382244.174,
2/23/2013,29.22510057,2386036.236,
2/24/2013,29.56655932,803920.0727,
2/25/2013,29.83852004,920932.262,
2/26/2013,30.61334443,1596617.671,
2/27/2013,31.06329552,1232853.521,
2/28/2013,32.76480443,4478991.507,
3/1/2013,33.87350445,1598243.394,
3/2/2013,33.9437172,1404365.85,
3/3/2013,33.78489512,528338.6371,
3/4/2013,34.94357066,2114053.001,
3/5/2013,39.19530263,3890562.18,
3/6/2013,45.25561671,6530320.227,
3/7/2013,42.26982751,7427526.834,
3/8/2013,43.01424995,2364979.612,
3/9/2013,44.79249856,2338691.688,
3/10/2013,46.8184173,1951918.355,
3/11/2013,47.58145428,2391985.051,
3/12/2013,45.47716536,8948801.62,
3/13/2013,46.582273,2844550.817,
3/14/2013,47.03406316,2193423.749,
3/15/2013,46.90582251,1199472.583,
3/16/2013,46.6102775,995642.1536,
3/17/2013,46.8008654,881074.4727,
3/18/2013,47.45069537,3885234.312,
3/19/2013,54.03636605,7371424.516,
3/20/2013,60.66036118,6877549.92,
3/21/2013,68.35899538,7950399.712,
3/22/2013,71.48299894,6165936.325,
3/23/2013,65.69886222,10453166.88,
3/24/2013,68.11564223,3463327.873,
3/25/2013,73.64860696,6917269.079,
3/26/2013,77.09092814,5322638.202,
3/27/2013,85.25651017,7356470.039,
3/28/2013,90.65874142,14770202.39,
3/29/2013,90.09932759,8916749.024,
3/30/2013,91.49940002,4145189.489,
3/31/2013,92.95992885,2546832.671,
4/1/2013,97.86932259,11546905.04,
4/2/2013,107.4081934,12030525.76,
4/3/2013,130.1038298,26695144.82,
4/4/2013,132.0055518,14935521.78,
4/5/2013,137.0017313,12846836.72,
4/6/2013,141.7576521,4493562.647,
4/7/2013,150.8295623,12516070.28,
4/8/2013,179.6493836,28211675.57,
4/9/2013,206.4855747,29649448.14,
4/10/2013,220.1095987,43705144.67,
4/11/2013,132.9674444,33757166.1,
4/12/2013,85.8967812,61035903.68,
4/13/2013,107.6554871,35253716.64,
4/14/2013,99.27172407,20570251.63,
4/15/2013,93.10391329,27295528.6,
4/16/2013,66.79537899,46648077.56,
4/17/2013,82.46694651,36764728.92,
4/18/2013,93.49310025,21232832.26,
4/19/2013,116.7607512,40056661.78,
4/20/2013,119.603738,12132236.28,
4/21/2013,121.4307643,17626905.82,
4/22/2013,121.3518404,9691235.329,
4/23/2013,128.4462269,20853421.21,
4/24/2013,146.5822719,45558156.11,
4/25/2013,149.7390144,35081260.32,
4/26/2013,133.3867756,22516386.63,
4/27/2013,132.555605,10934185.94,
4/28/2013,131.4714492,6000342.801,
4/29/2013,137.7757237,14331019.73,
4/30/2013,140.1777824,13208339.53,
5/1/2013,127.685055,30207415.57,
5/2/2013,111.3833125,34080554.53,
5/3/2013,93.52030872,31140076.14,
5/4/2013,104.6408536,19961484.42,
5/5/2013,113.8674746,13261814.81,
5/6/2013,118.1781558,23129017.12,
5/7/2013,107.9111296,19993935.71,
5/8/2013,112.0778584,9826177.343,
5/9/2013,110.7297855,4680360.215,
5/10/2013,114.9218072,12302683.43,
5/11/2013,115.1821711,4586922.892,
5/12/2013,114.2420601,3430044.959,
5/13/2013,115.5140417,4211284.588,
5/14/2013,115.8281007,13528463.93,
5/15/2013,109.4462765,16718271.06,
5/16/2013,110.6620113,7185269.103,
5/17/2013,114.7407361,12336031,
5/18/2013,117.8531583,3916222.654,
5/19/2013,117.77309,3626397.094,
5/20/2013,117.3306459,3099494.384,
5/21/2013,117.7302147,2804232.565,
5/22/2013,118.9927336,3959417.833,
5/23/2013,121.4121013,4958684.254,
5/24/2013,126.3781506,10020559.02,
5/25/2013,129.2426202,3678414.048,
5/26/2013,130.3736016,4427672.778,
5/27/2013,130.3395858,8219818.681,
5/28/2013,126.6596311,4177944.892,
5/29/2013,127.9326178,4726496.53,
5/30/2013,129.1396813,5568640.587,
5/31/2013,127.6087493,3472015.058,
6/1/2013,127.7422329,1618935.609,
6/2/2013,123.4475982,16657760.06,
6/3/2013,119.5767552,5791954.766,
6/4/2013,121.0138053,4536998.32,
6/5/2013,120.4250684,3221790.897,
6/6/2013,120.4404639,3322447.494,
6/7/2013,114.0442848,11514415.67,
6/8/2013,109.1268133,3292017.209,
6/9/2013,100.0381422,21009038.85,
6/10/2013,103.5766006,9866126.606,
6/11/2013,106.2586399,3119373.043,
6/12/2013,107.7194903,3766567.437,
6/13/2013,106.9441708,5223855.592,
6/14/2013,100.8505196,5865841.484,
6/15/2013,99.91525025,3254497.612,
6/16/2013,99.90372717,1502632.519,
6/17/2013,100.3281598,2363873.389,
6/18/2013,104.0228439,9179904.07,
6/19/2013,105.7432005,3248968.804,
6/20/2013,106.9648841,6907521.999,
6/21/2013,104.2991854,6874364.711,
6/22/2013,102.0807461,1826781.435,
6/23/2013,102.0611117,1907383.928,
6/24/2013,99.24460335,4965561.421,
6/25/2013,100.0920132,11240342.9,
6/26/2013,99.55046737,2195879.38,
6/27/2013,98.71485581,2345171.343,
6/28/2013,93.28158474,7675689.905,
6/29/2013,91.28355391,3145495.114,
6/30/2013,91.01516934,1380868.859,
7/1/2013,89.21286469,8620246.138,
7/2/2013,86.1155651,4457449.21,
7/3/2013,84.55484489,9414141.821,
7/4/2013,77.92172812,8412150.371,
7/5/2013,72.94463435,11001089.01,
7/6/2013,67.10434193,5317873.846,
7/7/2013,67.35043404,4216832.132,
7/8/2013,74.72794851,7365743.592,
7/9/2013,73.88403211,4672057.465,
7/10/2013,77.06124828,8687093.086,
7/11/2013,85.2021623,5852001.297,
7/12/2013,92.49308325,15576595.24,
7/13/2013,89.47768685,4677311.985,
7/14/2013,91.90480371,2087033.165,
7/15/2013,92.74001239,5633648.36,
7/16/2013,93.2076876,2934330.677,
7/17/2013,91.99568442,2831819.187,
7/18/2013,86.61676453,8484980.44,
7/19/2013,86.01899652,3936646.51,
7/20/2013,87.52630526,1517426.635,
7/21/2013,86.31416266,1362454.035,
7/22/2013,87.12259672,1758017.126,
7/23/2013,88.26520723,4057952.208,
7/24/2013,88.96672433,2528102.507,
7/25/2013,89.89575272,3731584.677,
7/26/2013,91.07330962,2098024.423,
7/27/2013,90.15763666,2081218.715,
7/28/2013,90.85799429,5467912.912,
7/29/2013,93.70423519,4072182.549,
7/30/2013,95.10206074,4777875.701,
7/31/2013,99.92603186,7856067.104,
8/1/2013,98.8192594,2958522.322,
8/2/2013,98.36486627,5285514.796,
8/3/2013,97.72020082,1727226.315,
8/4/2013,97.68663896,1231592.178,
8/5/2013,98.86251178,3245806.26,
8/6/2013,99.18501676,2788839.64,
8/7/2013,99.21906425,1794364.16,
8/8/2013,97.27194929,4815913.182,
8/9/2013,95.89890422,3006040.818,
8/10/2013,95.42245029,971326.0697,
8/11/2013,95.89668304,1338717.106,
8/12/2013,96.35750253,3344392.761,
8/13/2013,97.7873038,3828229.326,
8/14/2013,101.4095964,8740932.578,
8/15/2013,100.8057487,3109745.551,
8/16/2013,100.0072096,2732419.233,
8/17/2013,100.5987968,2283448.144,
8/18/2013,101.5791982,1587732.642,
8/19/2013,104.2545208,9504441.696,
8/20/2013,106.1144812,4755559.348,
8/21/2013,109.8205169,7994821.771,
8/22/2013,112.6426197,3895506.275,
8/23/2013,109.866228,4259783.549,
8/24/2013,109.9127226,2049478.809,
8/25/2013,112.2300828,2966656.171,
8/26/2013,113.1116731,3331871.007,
8/27/2013,117.7966165,10899004.8,
8/28/2013,119.7870923,3556604.653,
8/29/2013,119.9418558,2762484.092,
8/30/2013,122.4171829,10226445.32,
8/31/2013,129.2590591,9332524.3,
9/1/2013,131.8590572,3730754.335,
9/2/2013,131.8161944,3711824.74,
9/3/2013,131.1897123,4656542.191,
9/4/2013,128.8794919,8420057.271,
9/5/2013,122.5584778,7287588.384,
9/6/2013,122.3867949,5956123.997,
9/7/2013,119.8025586,3629552.612,
9/8/2013,120.0137182,2163835.867,
9/9/2013,120.5885288,7859765.262,
9/10/2013,123.9099281,3190049.495,
9/11/2013,125.6233854,8464088.713,
9/12/2013,129.0958814,5235817.761,
9/13/2013,129.5995658,4684980.057,
9/14/2013,128.4520091,3171258.457,
9/15/2013,126.9574349,2183062.335,
9/16/2013,128.1171479,3083399.765,
9/17/2013,128.7836479,2934570.267,
9/18/2013,129.4357319,3846346.809,
9/19/2013,127.9466188,5115249.834,
9/20/2013,125.767974,3801541.228,
9/21/2013,125.0071426,1539197.618,
9/22/2013,124.8178967,1461349.741,
9/23/2013,125.7967101,2249877.765,
9/24/2013,125.2169181,3124320.014,
9/25/2013,126.7616208,2876842.559,
9/26/2013,126.6317823,2204596.169,
9/27/2013,127.9508434,6004397.15,
9/28/2013,128.1305471,3237610.263,
9/29/2013,129.3781579,4246375.151,
9/30/2013,128.0558358,4207469.286,
10/1/2013,128.5528893,2881646.686,
10/2/2013,123.5207445,27050986.72,
10/3/2013,115.0326226,9631087.424,
10/4/2013,123.3211877,5408764.469,
10/5/2013,124.6584043,1413072.569,
10/6/2013,124.3449366,1320097.827,
10/7/2013,125.6104393,3401154.13,
10/8/2013,126.1801939,3609573.228,
10/9/2013,127.7078658,6253417.855,
10/10/2013,128.833294,4046145.332,
10/11/2013,128.4625376,2609056.099,
10/12/2013,129.4568542,2808002.251,
10/13/2013,131.2503556,5368007.517,
10/14/2013,136.7922901,10285218.42,
10/15/2013,139.2535748,7700653.458,
10/16/2013,144.8678513,14395555.92,
10/17/2013,143.5503325,6879073.487,
10/18/2013,149.2588016,11485584.5,
10/19/2013,162.7308826,21945481.37,
10/20/2013,166.3687753,4242151.238,
10/21/2013,174.2149057,14401353.49,
10/22/2013,186.6702205,20644922.2,
10/23/2013,196.0231049,18895727.13,
10/24/2013,193.2936787,41526654.81,
10/25/2013,179.8529641,15720837.35,
10/26/2013,180.9952266,7740343.961,
10/27/2013,184.4685787,7355874.537,
10/28/2013,193.6429285,6891708.471,
10/29/2013,197.9853445,7894418.116,
10/30/2013,200.7119907,12681311.07,
10/31/2013,200.0039312,5919936.136,
11/1/2013,202.1908809,3264682.922,
11/2/2013,203.5882979,3788026.095,
11/3/2013,206.0315049,7806289.982,
11/4/2013,217.6652975,15258679.99,
11/5/2013,235.3783748,30853950.44,
11/6/2013,253.8485143,31120130.45,
11/7/2013,281.0189818,55467951.21,
11/8/2013,311.2151285,39982972.18,
11/9/2013,344.8484962,50804039.54,
11/10/2013,304.3477044,64361864.25,
11/11/2013,328.9959274,24095620.4,
11/12/2013,349.9905667,24910214.59,
11/13/2013,377.7046807,41330335.78,
11/14/2013,410.2627927,38977977.62,
11/15/2013,417.9215187,40027858.93,
11/16/2013,429.0804274,25223163.89,
11/17/2013,464.8257716,36638708.95,
11/18/2013,560.087527,99767915.11,
11/19/2013,645.3894512,157440438.2,
11/20/2013,531.9667267,125513132.8,
11/21/2013,645.0242108,77861101.4,
11/22/2013,723.475303,66974903.43,
11/23/2013,817.221129,61096854.76,
11/24/2013,781.2872761,61561676.44,
11/25/2013,791.4440948,58873212.09,
11/26/2013,835.3391023,81550793.17,
11/27/2013,933.201346,98511823.79,
11/28/2013,1003.711561,124651340.9,
11/29/2013,1059.709271,104634017,
11/30/2013,1121.959716,52401264.84,
12/1/2013,999.355081,218029811.6,
12/2/2013,988.8087169,106187397,
12/3/2013,1043.38789,54258888.67,
12/4/2013,1076.902199,55583753.54,
12/5/2013,1032.761882,187275813,
12/6/2013,954.2781684,193073457,
12/7/2013,740.1820372,227990773.6,
12/8/2013,736.173158,73090218.29,
12/9/2013,867.6650545,91462750.23,
12/10/2013,939.7374514,71504712.91,
12/11/2013,914.8200813,80845146.52,
12/12/2013,870.8069415,37596810.85,
12/13/2013,886.2928822,51250483.73,
12/14/2013,872.688354,25538655.66,
12/15/2013,847.4102195,42117154,
12/16/2013,799.4203256,124615408.4,
12/17/2013,698.0782551,98555465.29,
12/18/2013,566.6599092,217746125.8,
12/19/2013,622.0024396,108196298.2,
12/20/2013,677.8614812,84710763.55,
12/21/2013,618.9244185,39554091.24,
12/22/2013,629.9139529,37842780.42,
12/23/2013,641.217379,31369260.75,
12/24/2013,658.8662263,26744760.26,
12/25/2013,663.5839635,16000086.39,
12/26/2013,719.6557223,64657001.5,
12/27/2013,737.8751977,47741022.38,
12/28/2013,729.7443947,37563727.22,
12/29/2013,721.8448399,23415015.7,
12/30/2013,743.6448152,24794187.39,
12/31/2013,739.7267131,26276231.53,
1/1/2014,754.3607973,24630249.58,
1/2/2014,768.9740246,42285748.41,
1/3/2014,805.2043154,42264795.91,
1/4/2014,823.0095574,38980626.31,
1/5/2014,881.9886649,78559784.81,
1/6/2014,949.5363735,97055439.32,
1/7/2014,896.9951761,100678085.4,
1/8/2014,831.4446927,75455835.71,
1/9/2014,837.5865162,63694069.19,
1/10/2014,838.4765143,33832395.12,
1/11/2014,890.4545259,47333595.66,
1/12/2014,878.0790144,43671700.11,
1/13/2014,835.9565055,49325970.65,
1/14/2014,840.6985965,22264161.61,
1/15/2014,852.270959,30631316.02,
1/16/2014,849.3498941,20423243.37,
1/17/2014,818.4318715,42015181.25,
1/18/2014,825.5477548,18626978.01,
1/19/2014,833.791183,26166301.82,
1/20/2014,850.2069313,28592396.02,
1/21/2014,844.8675584,19091454.29,
1/22/2014,841.0009306,19177284.76,
1/23/2014,835.0920286,16577221.03,
1/24/2014,811.0083528,38218660.86,
1/25/2014,821.1604399,25437853.32,
1/26/2014,837.7236119,35280974.77,
1/27/2014,828.7813558,55345138.65,
1/28/2014,804.7620114,48593326.53,
1/29/2014,815.1856903,18729347.4,
1/30/2014,812.3451158,31126437.65,
1/31/2014,822.0977581,16377866.08,
2/1/2014,833.4902828,19437226.82,
2/2/2014,841.9450402,11143561.25,
2/3/2014,831.6162368,13600313.77,
2/4/2014,828.4415507,16285564.62,
2/5/2014,825.1596329,22360056.42,
2/6/2014,793.9995339,55025271.77,
2/7/2014,731.5039993,135420214.5,
2/8/2014,709.119349,40582610.85,
2/9/2014,696.1464314,38654837.78,
2/10/2014,673.4839507,122921455.6,
2/11/2014,681.7918045,81390098.95,
2/12/2014,651.2599592,36620613.32,
2/13/2014,625.9325233,53936317.98,
2/14/2014,598.9003918,130526460.1,
2/15/2014,614.5573383,44507279.94,
2/16/2014,592.0315386,65458506.6,
2/17/2014,590.7609487,47585452.2,
2/18/2014,582.2677862,33466987.66,
2/19/2014,575.6316974,21929938.01,
2/20/2014,544.4154315,64473635.8,
2/21/2014,510.3509296,54955398.16,
2/22/2014,519.9627596,41267903.57,
2/23/2014,572.8589645,42262293.87,
2/24/2014,525.7210763,78206351.63,
2/25/2014,502.0122623,140455448.3,
2/26/2014,572.1406103,68649356.42,
2/27/2014,580.3529039,24328104.31,
2/28/2014,568.2554103,28352681.33,
3/1/2014,560.276111,18055022.84,
3/2/2014,561.9553593,8269386.107,
3/3/2014,605.4980901,95071514.62,
3/4/2014,671.6482836,53794459.86,
3/5/2014,661.3675735,20969585.42,
3/6/2014,663.7150434,16650938.41,
3/7/2014,642.4057766,33083540.36,
3/8/2014,621.1604488,18400966.86,
3/9/2014,627.047157,15748532.71,
3/10/2014,630.3492701,21325013.55,
3/11/2014,627.3586382,12113471.08,
3/12/2014,636.7339724,19762356.09,
3/13/2014,639.4183363,12390954.95,
3/14/2014,634.2549724,13691818.12,
3/15/2014,632.9943466,5959536.214,
3/16/2014,632.9789889,6879048.095,
3/17/2014,627.0491059,12738338.41,
3/18/2014,615.2730621,20732462.47,
3/19/2014,615.1818623,11729249.97,
3/20/2014,598.3728657,18640454.23,
3/21/2014,583.4211576,32185154,
3/22/2014,566.0020302,15817496.11,
3/23/2014,566.3241457,9732472.308,
3/24/2014,564.2352944,18698263.62,
3/25/2014,579.120819,12581987.6,
3/26/2014,579.6803694,14710484.05,
3/27/2014,544.7806011,59754018.73,
3/28/2014,508.655044,45829331.28,
3/29/2014,499.8080228,9946796.161,
3/30/2014,471.5443784,38026093.19,
3/31/2014,457.4977005,31918742.57,
4/1/2014,475.5696869,31170944.89,
4/2/2014,463.5785517,44415988.26,
4/3/2014,434.0382049,33191983.1,
4/4/2014,443.687361,17903778.25,
4/5/2014,451.0674991,9653999.862,
4/6/2014,457.5187272,8712500.382,
4/7/2014,455.7659285,13490317.6,
4/8/2014,455.2758812,9400471.005,
4/9/2014,450.6610767,11129995.32,
4/10/2014,410.1063229,54441937.16,
4/11/2014,403.9232209,51255285.55,
4/12/2014,427.8689097,18283367.9,
4/13/2014,417.5883054,20108171.28,
4/14/2014,447.2191928,44274643.13,
4/15/2014,490.806092,46419977.2,
4/16/2014,516.7200043,49560269.28,
4/17/2014,504.2773423,32015158.51,
4/18/2014,486.6103613,19101872.51,
4/19/2014,491.169489,18942907.97,
4/20/2014,500.6161638,12239703.5,
4/21/2014,498.4855293,15310405.13,
4/22/2014,493.2711183,11987396.59,
4/23/2014,487.4571908,9221419.934,
4/24/2014,487.774554,11339637.31,
4/25/2014,464.4134966,40840911.49,
4/26/2014,457.3524824,13170967.09,
4/27/2014,451.9538432,13220305.13,
4/28/2014,436.2912662,20423486.51,
4/29/2014,442.5913286,14061351.01,
4/30/2014,444.2444493,13345707.67,
5/1/2014,453.7590683,12194884.5,
5/2/2014,449.0503399,9595901.734,
5/3/2014,439.6496125,9753381.544,
5/4/2014,434.3862009,6780503.018,
5/5/2014,431.5948172,9105435.311,
5/6/2014,427.486502,11212006.11,
5/7/2014,436.3451203,17438179.47,
5/8/2014,442.403674,8049312.256,
5/9/2014,445.97914,8760644.933,
5/10/2014,450.9661118,5509454.956,
5/11/2014,443.947345,11578390.02,
5/12/2014,439.0228001,6089871.621,
5/13/2014,438.6318537,6655009.455,
5/14/2014,442.7565895,7725404.047,
5/15/2014,447.618658,5869712.049,
5/16/2014,447.4679343,4918801.964,
5/17/2014,448.8748813,2959908.36,
5/18/2014,447.9298861,2750898.111,
5/19/2014,445.412914,5295784.42,
5/20/2014,465.2775358,33519986.22,
5/21/2014,491.4336722,11641921.78,
5/22/2014,508.4077996,27044093.94,
5/23/2014,527.9803942,29439454.07,
5/24/2014,520.5386917,9724045.976,
5/25/2014,557.8631616,39899884.57,
